"Date";"Open";"High";"Low";"Close";"Volume";"Market.Cap"
2019-10-04;8229,143722637;8229,143722637;8075,794879395;8155,655358897;13744039776,3768;146442180613,266
2019-10-05;8151,39049692;8163,928569083;8044,380024243;8130,134393189;12177117326,5323;145672913454,523
2019-10-06;8132,042462349;8146,147351539;7850,254887733;7876,455217631;12147006810,9726;143559149325,033
2019-10-07;7884,202457388;8276,593674239;7819,2522184;8196,151959898;15412261525,8577;144496045823,47
2019-10-08;8193,897663235;8311,881016769;8134,994324144;8189,796865126;17158691137,6346;147511839557,136
2019-10-09;8182,596584042;8627,959232194;8128,889729005;8572,837276209;16434316986,5907;149756097129,095
2019-10-10;8566,656500404;8626,435857946;8451,919832781;8556,950238475;19365691564,4362;153568741720,832
2019-10-11;8559,836001759;8712,408923257;8272,024050522;8272,024050522;18640375940,3644;151000783029,105
2019-10-12;8274,654084824;8386,981475311;8274,654084824;8314,921537248;15846192934,8514;149863643179,823
2019-10-13;8310,145411179;8435,447811075;8246,244358698;8294,599727264;12414944133,7853;150182067879,808
2019-10-14;8289,073814688;8363,631139914;8237,658240833;8347,201506449;13897961307,3905;149458242718,38
2019-10-15;8348,315575696;8386,856510757;8144,31772147;8174,781558437;14132500731,9621;148809311397,95
2019-10-16;8174,179979422;8182,888776279;7951,452173756;8008,809279101;14890138553,3482;145295635926,096
2019-10-17;8003,417785957;8112,721653602;7948,820153465;8075,178241452;14962001430,6667;144617101625,627
2019-10-18;8073,200474823;8108,729807857;7880,418127858;7955,464770683;14689333202,206;143395673984,115
2019-10-19;7952,310000157;8026,427781552;7916,211744623;7950,124307851;13469121763,5424;143246733531,514
2019-10-20;7954,616126618;8254,275408258;7900,438614016;8202,005472651;13689730159,7548;144207387123,85
2019-10-21;8211,341400254;8269,437580008;8162,813049258;8212,771665108;15370372085,0888;147891674540,886
2019-10-22;8215,031226909;8278,600259005;8027,920376243;8040,006228697;15044562472,9659;147576460561,599
2019-10-23;8036,487926759;8052,264330486;7398,577412276;7469,521062846;17812755885,6244;139696207963,86
2019-10-24;7480,706885659;7500,371453126;7377,740725355;7440,037915254;18981331415,9986;134167064520,072
2019-10-25;7432,693138298;8678,882279927;7421,365392265;8651,134449573;18738952733,5167;141682839386,376
2019-10-26;8652,60800883;10112,45209391;8651,282623885;9235,929531419;46466597084,9797;167434679606,55
2019-10-27;9235,005228243;9722,660857996;9096,936235174;9544,094411496;33550698245,0201;169004009822,778
2019-10-28;9535,718920751;9820,904166092;9234,267438557;9234,267438557;35593127802,8017;170468526441,834
2019-10-29;9232,769631326;9503,154820774;9195,925003738;9411,88531791;28823080713,1798;168918993992,457
2019-10-30;9408,955443262;9408,955443262;9041,091175322;9162,391745136;27636488312,4012;165649839748,275
2019-10-31;9155,155923773;9326,32380365;8977,505324555;9154,923648472;24122194386,3847;165061996890,878
2019-11-01;9147,035370281;9259,644920454;9061,564215052;9225,753942278;23423542842,9453;164829235357,735
2019-11-02;9229,521817605;9337,917916968;9206,694125143;9290,257018683;21641092219,1634;166975037686,205
2019-11-03;9289,89288834;9353,715862998;9106,312350671;9205,743201034;19491017665,942;166092359614,149
2019-11-04;9201,271372755;9465,447836605;9140,776085187;9389,905541185;20013705970,2597;166672654763,979
2019-11-05;9383,924655172;9427,610414592;9199,030246575;9311,283796968;25633993748,1801;168167192831,901
2019-11-06;9305,755650856;9407,765235285;9264,370002347;9329,520807093;22773683290,748;168097301254,53
2019-11-07;9320,858526564;9351,507682386;9154,517522463;9219,011987478;21386732950,8479;166691634545,239
2019-11-08;9217,490864466;9252,359776086;8741,358471588;8791,640946347;22392277631,8085;162396022673,142
2019-11-09;8790,379450972;8878,660848909;8761,105475182;8818,43226403;20903331341,9492;159149038181,058
2019-11-10;8814,218854096;9084,836687216;8769,040650714;9043,004448601;18865154158,8606;160406101474,519
2019-11-11;9037,812386506;9064,516857206;8657,677708995;8732,15412281;21474225431,4786;159019024064,956
2019-11-12;8737,614064316;8823,837603201;8630,703842526;8801,603779134;18549053910,6714;157865178471,279
2019-11-13;8807,509311535;8807,509311535;8727,530743868;8785,801622778;18311776804,6674;158126160785,76
2019-11-14;8783,686952919;8794,527283025;8620,686437847;8662,422431497;18018026600,8587;156750711852,257
2019-11-15;8659,294177669;8726,808562554;8450,8778637;8474,539001785;19571089078,1097;154556646136,227
2019-11-16;8477,049472027;8524,79806089;8457,82581856;8497,411044782;18266153675,2362;153143668049,18
2019-11-17;8498,554736481;8591,874088791;8420,02373779;8503,04943466;16068981643,9969;153814774012,021
2019-11-18;8504,159201877;8504,159201877;8177,459128804;8211,78969301;18122849023,9146;151684343586,895
2019-11-19;8204,164186924;8216,662931452;8043,4537518;8134,769580205;21641717591,4199;146930469081,085
2019-11-20;8138,290661915;8179,756406056;8066,844846716;8097,187492427;18743906405,9374;146512546563,536
2019-11-21;8101,952120246;8126,008723481;7574,878247567;7631,016803397;19580512635,1645;142188695965,801
2019-11-22;7632,873769926;7688,688081972;6915,817983561;7290,351827984;28409580486,225;132784410256,649
2019-11-23;7278,817250728;7332,279034818;7108,065158989;7316,797514649;28070277489,5884;130709921812,55
2019-11-24;7310,162692926;7325,983704047;6932,313157281;6932,313157281;19688077432,6473;129213195685,805
2019-11-25;6931,499193615;7345,912930272;6583,225112442;7133,946457871;28072860618,3445;125898643705,488
2019-11-26;7126,953913947;7312,507515879;7058,832881688;7169,264737836;25274129965,2065;129101219688,321
2019-11-27;7161,296598099;7628,132237788;6885,235981707;7502,033156435;21528088248,6297;130983843289,501
2019-11-28;7514,018760727;7616,178610862;7405,172244296;7442,795357732;23196231678,8535;135794345148,036
2019-11-29;7434,173194419;7797,008350772;7431,608268829;7740,415549447;19637751265,7202;137457353874,405
2019-11-30;7743,650338185;7776,99217094;7481,732584017;7548,613483041;18558072916,9857;138308250481,773
2019-12-01;7551,709861219;7551,709861219;7276,632368504;7417,184161887;19448581691,4194;133056595876,393
2019-12-02;7405,658938092;7419,104007525;7209,443281888;7315,108656927;17497508154,7496;132230802956,25
2019-12-03;7307,988591896;7384,127710998;7267,859219306;7300,20831055;14980928828,2756;132345425156,114
2019-12-04;7297,072604076;7551,495024374;7118,390081796;7216,45616286;17283223591,6051;131561545030,699
2019-12-05;7200,139780061;7456,145388748;7188,051035936;7386,51006291;21771942872,7173;132493558622,806
2019-12-06;7388,417903908;7532,61098739;7328,711289483;7532,61098739;18201556007,1205;133823034544,677
2019-12-07;7529,891567765;7571,745151994;7488,40296516;7496,125957769;17516422533,457;136066629888,607
2019-12-08;7495,498070338;7544,078599557;7395,935569224;7516,676668173;14839255939,7629;135363276601,943
2019-12-09;7511,276362839;7580,073106413;7315,434945215;7350,418118369;15758507373,4147;134906963787,743
2019-12-10;7348,37390815;7388,386963149;7191,154971056;7233,814525048;18266169084,2816;132119967777,532
2019-12-11;7227,631556618;7265,968523262;7161,674785097;7199,716155364;16414726727,4591;130503782867,683
2019-12-12;7204,510776332;7251,319702812;7122,427523192;7202,46079296;16462585927,7882;129835093792,767
2019-12-13;7197,05304267;7289,915897816;7195,239547235;7255,126876879;14598717509,3656;130833591312,265
2019-12-14;7257,669869466;7268,679039935;7035,598502098;7078,955218817;14111391071,9382;129695505705,063
2019-12-15;7072,383784552;7155,337433254;7026,94612641;7120,922417547;14644394191,1445;128334682120,027
2019-12-16;7118,479133455;7138,605286064;6859,198078031;6902,888387618;14930223069,1169;127437036253,575
2019-12-17;6898,577590882;6925,012567441;6589,119305464;6624,129257675;17871010703,7917;123005828883,67
2019-12-18;6621,871889791;7310,394958242;6455,524825756;7275,754883601;23544326241,7974;122466220929,894
2019-12-19;7270,845254352;7335,823832419;7059,449130278;7150,376098438;27989461214,8181;129290264197,963
2019-12-20;7149,884817113;7210,140664428;7098,240014077;7185,155243857;19090224845,2638;129412607079,287
2019-12-21;7189,186325796;7189,186325796;7130,787125626;7138,888883851;17216556747,5835;129336453236,623
2019-12-22;7140,32026181;7482,961455839;7130,735076477;7482,961455839;15859553796,7732;130626273875,825
2019-12-23;7492,45029805;7664,109374944;7292,652163381;7329,609333692;23553693248,2519;135673099050,168
2019-12-24;7327,790252207;7408,118470216;7180,371932831;7240,62033283;21901304372,3891;132100720581,496
2019-12-25;7259,115863808;7263,235588139;7146,05977284;7205,3806879;18541417893,7211;130606690709,139
2019-12-26;7206,513103227;7407,99090794;7170,48225104;7211,341193713;17261944405,2138;130802546117,083
2019-12-27;7209,301104194;7260,341054293;7111,398497164;7246,422424633;20987495731,4944;130391767632,671
2019-12-28;7248,512129224;7347,520016294;7242,853379997;7312,04457;19186434309,4728;132122167343,917
2019-12-29;7312,006786468;7487,899094121;7257,396558144;7386,37606034;18316582002,1473;132889260155,541
2019-12-30;7388,393119126;7397,633412698;7234,181930629;7245,988922674;20205730608,9514;132319295030,026
2019-12-31;7245,200684558;7300,392728006;7155,958221183;7202,624250734;19231685730,9313;130635621311,148
2020-01-01;7196,61464775;7252,034227901;7182,140635881;7213,918462217;17174701192,7219;130562734340,65
2020-01-02;7214,705283027;7222,856260595;6953,660847796;6968,274896337;16978615552,3203;128456540022,852
2020-01-03;6967,51107306;7384,887332524;6891,532175446;7317,184074338;23323885155,7071;130662850185,824
2020-01-04;7324,098144991;7373,7943974;7290,638622143;7358,491964047;22091911757,373;132598810198,447
2020-01-05;7356,759129712;7475,155225639;7341,45668574;7352,362745092;18782091517,3724;134419222812,489
2020-01-06;7361,712600237;7764,21795016;7357,585483456;7764,21795016;20385990287,9244;136278512926,954
2020-01-07;7751,389283527;8173,268894564;7751,389283527;8155,216395206;26898528961,3639;143243994478,952
2020-01-08;8152,750894301;8431,806289382;7889,175445587;8055,759827258;32572235030,895;148885145141,644
2020-01-09;8047,810851678;8047,810851678;7781,210633946;7829,063239858;27423415908,2539;142893103636,12
2020-01-10;7821,633549759;8160,41356717;7699,760199871;8160,41356717;25445878088,3324;142683057758,685
2020-01-11;8173,013790191;8249,130106671;8024,156861576;8024,791558571;29273068672,2516;146762212989,911
2020-01-12;8031,849294841;8168,956022809;7979,109216272;8164,590607768;23264705657,571;146765777200,649
2020-01-13;8174,754397887;8176,991753055;8065,080319568;8116,969510017;20209676488,4027;146622670428,86
2020-01-14;8106,521950326;8844,280645076;8106,521950326;8838,564861799;30880804631,851;154877884753,055
2020-01-15;8818,537331019;8875,853271286;8409,183692222;8807,632433908;41907940746,9011;158048673749,591
2020-01-16;8814,531198942;8840,121840206;8606,312632729;8722,037088492;30633889567,3946;157032648632,234
2020-01-17;8725,248860453;8985,126764006;8675,456403323;8921,648280804;29962458959,5577;160221315058,647
2020-01-18;8914,23845602;8970,022162485;8821,66880923;8929,544856857;29485862975,674;160919593886,157
2020-01-19;8925,609579228;9170,718170719;8587,801980243;8697,342225048;29631647239,1005;160142088750,699
2020-01-20;8706,122036344;8739,596899835;8540,670356241;8639,196220239;25527853490,9436;156572520528,872
2020-01-21;8638,623746781;8760,412470813;8531,709621649;8747,381850419;21133613685,6601;156593605926,943
2020-01-22;8734,172883547;8785,169479764;8628,227700466;8672,801078606;21487927493,7902;157068117572,196
2020-01-23;8678,100847957;8679,203317945;8314,340390935;8391,607956581;21694293542,3146;153092286772,881
2020-01-24;8410,044844399;8512,004662877;8243,925763985;8440,287025972;21819201521,9693;151937986769,835
2020-01-25;8428,523168159;8443,511628413;8284,916896083;8366,208771054;18942559761,6014;150859836245,17
2020-01-26;8350,912434142;8602,219769778;8317,574928674;8591,002875698;17062357023,9116;152809555627,031
2020-01-27;8603,44599155;8949,882036107;8595,699982165;8895,603627951;21864918499,8769;157922912199,796
2020-01-28;8896,167778512;9334,836393301;8896,167778512;9334,836393301;28386922234,0957;163462892496,781
2020-01-29;9361,341368662;9399,970873569;9264,581114883;9304,918063766;31677015378,8877;168807381942,651
2020-01-30;9295,295573713;9554,568011022;9226,934034856;9503,267999973;27862509999,0884;169567098661,101
2020-01-31;9498,823463288;9512,289712172;9236,47552929;9336,132884714;29879074256,1229;169249094727,015
2020-02-01;9345,862971879;9448,900119075;9307,566840979;9386,105651619;24669132631,4115;169636957803,41
2020-02-02;9382,886002525;9451,075249365;9222,505434595;9339,574889161;25513782426,0632;169576924680,379
2020-02-03;9332,390335202;9545,342884568;9253,044317893;9302,36265841;28287364412,5945;168966244374,178
2020-02-04;9299,27391584;9337,172943076;9116,753963881;9187,070016251;25453389344,3825;166714544845,36
2020-02-05;9175,377439615;9684,328803636;9163,041622942;9602,309743074;27369542844,8735;170352603411,874
2020-02-06;9605,879401946;9835,472653444;9541,800636909;9754,07841167;33460093620,2269;175262977322,932
2020-02-07;9760,277761484;9871,278061428;9747,322679613;9820,295541559;31575968441,4163;177054349781,898
2020-02-08;9878,102326096;9911,33485993;9678,528905515;9899,911944208;27781716512,8588;177359345663,78
2020-02-09;9890,510298711;10136,292375953;9882,112054443;10128,750275518;30830691930,9531;181866640936,166
2020-02-10;10128,723888224;10154,399803318;9787,316091433;9869,436911635;32809761670,3213;179314120889,557
2020-02-11;9859,706677059;10283,609362086;9729,947875627;10229,700902488;32344589624,2282;179739260248,316
2020-02-12;10220,508924458;10396,605743004;10220,508924458;10327,554589217;37536325030,7726;186429089122,679
2020-02-13;10313,911197328;10458,550677107;10104,987970682;10225,415261826;40279999808,964;185753452118,884
2020-02-14;10229,150079749;10360,532078348;10110,834261583;10327,512334976;38621696717,5517;185324696688,49
2020-02-15;10328,115008416;10366,437841436;9862,309991308;9903,077896912;35159749254,7213;183357305740,188
2020-02-16;9908,084221839;10032,343092004;9687,006103024;9969,235680452;36525467233,5465;179092557524,823
2020-02-17;9939,757984886;9940,394815153;9481,850576798;9711,996027942;39598298473,5114;175667186732,823
2020-02-18;9700,842004608;10209,58606591;9620,499124506;10144,896496497;38169582164,2697;177769828118,058
2020-02-19;10152,939757068;10214,653170618;9603,34086127;9621,766805943;37096619902,5313;182314328777,603
2020-02-20;9612,45634826;9656,516877477;9483,963621918;9612,39263243;38453745129,3099;173334512100,288
2020-02-21;9600,491436833;9746,933193634;9576,364242074;9683,453205911;33072200100,2249;175008291937,879
2020-02-22;9683,663802783;9700,679432526;9582,977249442;9667,521623153;29322369849,7371;174531980209,108
2020-02-23;9663,250800451;9951,126733768;9663,250800451;9923,659319612;29496972972,8924;178038565852,031
2020-02-24;9953,140109016;9972,513507261;9518,287042595;9664,370231955;33711384526,7333;175909878700,662
2020-02-25;9662,360386721;9905,852191638;9315,47612378;9358,388620384;34745765383,7361;171785263057,604
2020-02-26;9327,165780323;9368,457956608;8692,901590615;8829,543592945;35462874215,6745;163787589106,11
2020-02-27;8695,374107935;8975,439388304;8565,953034305;8775,595015544;37863755310,1305;159196540576,942
2020-02-28;8812,547056153;8892,751475553;8477,509710623;8731,610771305;31653812954,6345;157412038002,729
2020-02-29;8750,14460552;8783,127593985;8569,467784718;8569,467784718;28569338388,8186;156921090953,109
2020-03-01;8550,541951959;8710,274182381;8426,707718116;8557,504357584;25805457967,584;154882913461,605
2020-03-02;8549,340701251;8956,124737223;8518,222266266;8900,068550262;29111523358,5305;158184330288,864
2020-03-03;8907,40805683;8907,40805683;8679,939334868;8772,476036802;31679555793,0989;159017072002,81
2020-03-04;8762,362408192;8839,479071446;8554,100335166;8749,500221929;29780398865,1092;158496183520,318
2020-03-05;8756,306451651;9136,660962335;8756,306451651;9051,139212389;28798098411,3691;162918336040,155
2020-03-06;9062,478817977;9150,674743543;9007,385122437;9129,266627707;33574313953,0887;164282940136,176
2020-03-07;9133,485034103;9167,919947157;8869,500326368;8898,942077756;34911099914,6138;163526318728,349
2020-03-08;8898,958236547;8898,958236547;8042,736084463;8042,736084463;33505674162,1823;155088458047,74
2020-03-09;8045,081282543;8132,647862811;7664,882825524;7915,672114634;37959208549,6192;142578528186,793
2020-03-10;7933,949977278;8139,026940977;7794,194169827;7900,821325967;34726963415,4189;143809421789,076
2020-03-11;7897,141265314;7963,670417156;7627,475829;7931,347542963;32035157695,8835;141970620520,247
2020-03-12;7932,112311909;7953,436635033;4684,824346389;4724,392684378;38263176500,4184;121163326657,352
2020-03-13;4799,696383318;5891,890068654;4003,591031768;5518,647280507;60723203714,9182;95005002272,6999
2020-03-14;5585,038431457;5611,99197394;5120,784387384;5212,979297886;41904880597,1536;97722102309,6672
2020-03-15;5200,968199503;5832,913922816;5168,397855912;5381,745246919;26391424072,3905;96195556705,2215
2020-03-16;5374,039138323;5374,039138323;4528,299569558;5022,578106242;33030427611,9375;90499353955,1588
2020-03-17;5008,440359182;5446,809002353;4968,735363742;5362,320406925;36376336243,8897;95525363026,6668
2020-03-18;5322,867474491;5396,96940241;5047,756898995;5365,581534299;30708432421,46;95631779590,9082
2020-03-19;5363,797911144;6373,372918882;5280,250820037;6160,004718461;46227050479,4774;104548696265,179
2020-03-20;6163,652015817;6845,32391062;5816,372412437;6192,309975228;82173623931,3155;115935645852,827
2020-03-21;6211,467472707;6428,249245557;5921,28429644;6149,79835117;74321910267,0621;112728501963,355
2020-03-22;6162,351079007;6385,923935786;5796,48831305;5843,158786255;49039501835,0366;112187860495,324
2020-03-23;5836,556172955;6500,702806776;5769,090030033;6467,459038287;48057935733,1834;111429326543,48
2020-03-24;6465,057235512;6776,051150412;6390,800015169;6736,044984352;41093254549,5315;121097566539,857
2020-03-25;6740,887504072;6909,427937704;6509,137356817;6681,336594453;37094888214,3262;121546867684,852
2020-03-26;6679,399746719;6750,800609213;6563,679185357;6736,291779135;29627849180,9596;121738455841,642
2020-03-27;6736,947798631;6820,942203709;6377,749563627;6377,749563627;28806208012,9422;122203325296,583
2020-03-28;6378,656391936;6378,656391936;6073,035097868;6239,838831896;27085157179,3097;113826923632,403
2020-03-29;6241,956890205;6241,956890205;5908,106131654;5917,297073238;23647684302,3083;111751694356,796
2020-03-30;5900,006585031;6546,928546829;5877,928854829;6424,078447239;27021350124,5098;114501719213,396
2020-03-31;6397,716177481;6496,833910194;6358,758000958;6431,262412871;27431559375,4596;117897004412,541
2020-04-01;6419,060999071;6601,951969107;6176,881757456;6598,287014759;25637412066,5938;115302473165,505
2020-04-02;6591,46674841;7112,018153073;6572,988865858;6807,465142308;35949707671,3557;122725401428,307
2020-04-03;6797,838573991;7009,425589852;6630,440002188;6733,747734803;37167518958,5079;124606219965,221
2020-04-04;6733,667480769;6867,941777985;6693,177965417;6847,730054844;27880150848,3462;123733079484,607
2020-04-05;6847,445950011;6874,52863927;6710,016206243;6789,732164723;25269670113,0051;124308425037,958
2020-04-06;6789,732157002;7291,003704572;6789,732138765;7279,161792257;31594108802,995;129472682893,775
2020-04-07;7317,027619319;7428,30618983;7122,743853702;7198,770191509;39144962205,8762;133817605169,776
2020-04-08;7197,669188418;7376,150588799;7171,11416436;7352,328771068;32753738688,8288;133529754680,455
2020-04-09;7350,84701265;7355,680725464;7166,887911175;7293,584360283;28609068744,7335;133591007345,98
2020-04-10;7287,828928937;7291,256765901;6773,42590225;6859,8337374;32004749572,4123;127757875237,518
2020-04-11;6870,159673057;6930,589447796;6773,981140848;6869,586551932;30015475132,1905;125695053282,846
2020-04-12;6873,738524108;7151,799963148;6797,613534862;6977,230635882;25365748775,6319;127014900702,176
2020-04-13;6925,828475568;6925,828475568;6651,14095836;6837,422539886;31953029026,4797;123588123155,131
2020-04-14;6841,808244666;6956,211497916;6778,251961362;6856,179093865;28504195497,14;125895041724,999
2020-04-15;6860,026011278;6915,825190547;6629,918818011;6637,791815543;26821228375,741;124596359705,636
2020-04-16;6632,63386755;7136,02127105;6531,440044339;7088,799491826;33497785088,6975;126464114155,671
2020-04-17;7095,723992935;7127,521095703;7028,621058964;7034,54035767;30376034250,3927;129518207870,724
2020-04-18;7038,544102498;7258,392590721;7038,544102498;7233,157423116;24783424486,7817;130947107630,639
2020-04-19;7238,813999982;7238,813999982;7084,171815922;7133,148679405;25713381019,6218;131299883668,293
2020-04-20;7130,802845592;7193,471505797;6802,728636355;6856,78595335;26956989050,5264;129289405823,921
2020-04-21;6850,014587444;6909,394476465;6793,922255098;6851,005362273;29393938160,4961;125825015434,617
2020-04-22;6848,63295458;7127,934459289;6828,232224184;7106,551177031;24916975279,0465;128120648874,19
2020-04-23;7114,279112919;7612,469032722;7043,728865892;7464,891126761;30103580671,2502;133567670515,67
2020-04-24;7470,507761039;7584,586417134;7430,217501847;7497,353392645;31706852571,2101;137798083489,12
2020-04-25;7499,599961892;7600,653705636;7452,971185234;7535,263896666;25858610305,7034;138203387711,78
2020-04-26;7536,121952295;7667,00624538;7529,539216758;7665,828318069;24111822559,9017;139184239452,514
2020-04-27;7676,112823842;7766,689761497;7651,244533788;7766,689761497;27154195067,9645;141335677928,532
2020-04-28;7772,739891966;7772,739891966;7668,774697396;7754,222425558;25836558088,1019;141607175628,194
2020-04-29;7747,510263013;8878,881233865;7731,959973293;8759,789190303;34278610731,3385;150712446279,923
2020-04-30;8756,427416307;9425,798393921;8476,196338377;8607,329832118;56288690521,0421;163081748451,066
2020-05-01;8629,22539759;9025,379731823;8629,22539759;8832,98125113;43425802327,7287;161118132981,491
2020-05-02;8822,562075026;8992,528434762;8778,174810517;8974,922892482;34889762273,7007;162713195839,851
2020-05-03;8973,683542098;9157,860150652;8765,817977746;8894,362674812;36776322130,075;164772116841,568
2020-05-04;8895,40132796;8933,905220051;8571,361768438;8883,30678116;35712348408,1483;160941962365,179
2020-05-05;8876,401349039;9060,014739282;8826,544714935;8967,997704233;34606031419,31;163732155636,394
2020-05-06;9013,045880952;9353,209746724;8936,688923797;9198,252700851;37332792656,4735;167826777744,767
2020-05-07;9170,34293096;9985,692228524;9086,608455505;9968,105282228;44195883977,5835;173692539733,182
2020-05-08;9943,631675014;9995,180686805;9753,752318004;9822,88562923;50787616033,8607;181977754701,743
2020-05-09;9814,400817443;9900,431520932;9559,705894324;9570,005987549;36759061346,2994;178685755695,6
2020-05-10;9554,216376872;9554,216376872;8388,959555308;8745,152545192;49096426545,4832;159826123151,795
2020-05-11;8747,339336473;9108,035700011;8303,339059283;8593,856494464;43551499511,7432;159916375004,243
2020-05-12;8583,604045247;8940,956452104;8566,733028151;8792,063767945;44269698682,5298;161057224632,459
2020-05-13;8804,984468115;9363,647602379;8804,984468115;9302,896540995;34610987892,587;165909204204,8
2020-05-14;9298,001841958;9836,468002521;9273,44989089;9772,561575826;44963754585,0654;175679524322,368
2020-05-15;9772,438556695;9803,1302315;9240,452877397;9293,972171086;44345543412,0082;175071724313,22
2020-05-16;9307,561701696;9556,384605625;9235,124285492;9380,484219264;35516301774,0189;172807069653,034
2020-05-17;9383,519750548;9835,576125011;9349,102058943;9667,578396738;31980216368,5025;176741126353,667
2020-05-18;9672,109015684;9901,963052503;9563,109965784;9733,739136589;36680111315,1761;178660739472,803
2020-05-19;9724,567636323;9852,625432196;9518,78599357;9761,178765113;33953354776,592;177791747575,092
2020-05-20;9769,895544978;9805,300343078;9441,170645581;9524,434063671;31304878616,1715;177817155456,891
2020-05-21;9519,329840978;9558,120910914;8859,743095929;9073,693078891;33726116883,1895;170759166081,344
2020-05-22;9059,871783777;9244,459499721;8973,510050864;9160,705420055;33446538580,7267;167804855732,367
2020-05-23;9167,548507265;9294,044721519;9114,398031171;9180,527996785;26003317556,2491;169162360390,565
2020-05-24;9178,757641698;9278,961893382;8791,793685125;8791,793685125;25780142754,701;167779073589,582
2020-05-25;8765,900390232;8944,683018229;8708,15435771;8897,213209214;32589017640,7767;162281171647,31
2020-05-26;8894,327429246;8985,206386256;8745,730775382;8850,354200037;29122854004,021;162995940997,908
2020-05-27;8855,98982941;9189,868582806;8846,784743008;9165,144673701;29023731426,9934;165951880765,02
2020-05-28;9177,549169961;9566,465329353;9123,651670492;9536,159368896;31339127072,1945;171065907364,54
2020-05-29;9540,936504363;9558,557224368;9374,994595649;9418,133839887;34433975805,1111;173820342654,988
2020-05-30;9415,670494725;9708,464045986;9351,301217079;9693,552426994;30240847830,5047;174986415571,422
2020-05-31;9694,273434848;9694,273434848;9420,259757406;9449,860914083;30164673988,7128;175722350392,783
2020-06-01;9454,105516725;10232,61773952;9433,579202487;10177,770353698;27483501150,5402;176141805574,441
2020-06-02;10167,402716008;10174,000383287;9396,444267009;9538,727853222;40117755689,7352;181818399958,917
2020-06-03;9542,709506676;9652,629014484;9454,87867805;9652,629014484;30774114397,0709;175715682277,901
2020-06-04;9654,855411483;9854,888471732;9506,048535426;9803,990305736;24537394171,0856;178371603614,387
2020-06-05;9793,27132179;9836,166994131;9641,720671136;9641,917174627;25839305931,797;179228721270,075
2020-06-06;9636,570304688;9723,004458737;9568,154880149;9662,323105336;21994182984,2046;177309062240,792
2020-06-07;9661,568387778;9769,288374835;9456,736415239;9742,573822416;19781866056,3394;177067750840,763
2020-06-08;9747,856807497;9778,403103301;9667,039256707;9773,301577068;24804583214,652;178825923692,407
2020-06-09;9774,133918383;9841,159197083;9657,177237822;9769,869087608;22201874671,1619;178607649496,788
2020-06-10;9771,820948992;9966,962941217;9716,219496684;9864,561413157;21335294207,6419;179960228068,543
2020-06-11;9864,195678036;9924,656934423;9257,352855233;9314,378159997;28078869432,7441;177655075928,211
2020-06-12;9304,399497146;9538,688427765;9263,997892042;9460,375484512;28635953787,9377;173363490989,635
2020-06-13;9464,718260865;9472,851520534;9378,910664131;9463,820529397;18853236921,9553;173561923938,388
2020-06-14;9470,194859489;9470,194859489;9295,788821574;9352,845602064;15802769087,1088;173240671689,186
2020-06-15;9352,512538141;9485,445504756;8960,667050118;9421,652179904;24311638545,7712;170263310864,015
2020-06-16;9422,305416409;9566,212937298;9381,984433769;9520,484680768;24399990285,1602;174692752419,637
2020-06-17;9522,880923528;9540,093920682;9309,953063527;9463,405493001;18609541664,251;173978886609,355
2020-06-18;9461,519582144;9461,908823341;9302,884494285;9401,552893373;18874354828,7069;173229521282,245
2020-06-19;9393,868924654;9412,352789032;9263,216635135;9305,901804693;19527343337,2104;171951244630,532
2020-06-20;9316,226995996;9373,053281646;9252,759373143;9348,977142148;17932871013,4689;171291626097,596
2020-06-21;9351,832000427;9449,308884074;9289,89379981;9289,89379981;15448764609,5465;172135437281,799
2020-06-22;9295,515456527;9697,175129829;9290,806476198;9685,845286855;16669106171,763;174537836716,476
2020-06-23;9683,93363181;9712,302931214;9586,803715355;9614,94360605;19667576806,7583;177451081547,374
2020-06-24;9619,310235827;9664,023907562;9242,954368158;9289,303604875;18027557224,3501;174051689510,325
2020-06-25;9302,941246255;9324,51668625;9066,601836927;9254,748295924;21449477389,8016;170176296000,612
2020-06-26;9253,790441841;9290,336555849;9075,259418353;9165,503578236;18745051955,675;169288251679,474
2020-06-27;9162,617898746;9191,410747823;8942,426190009;9014,22427198;16646055896,9674;167950056936,767
2020-06-28;9014,405432599;9178,957416344;8961,236006688;9118,117533044;16823321855,4152;166863119578,069
2020-06-29;9126,119998539;9219,3928138;9042,933317274;9180,15902631;14838631119,3678;167934859484,102
2020-06-30;9179,411116214;9190,72068054;9076,059608318;9145,560607003;15421116288,9767;168532494578,05
2020-07-01;9136,040257457;9283,111144786;9102,358833701;9225,668161404;15043273940,0408;169227695661,834
2020-07-02;9228,082821044;9253,257937328;8991,466115864;9084,054479317;16368750494,8327;168813597933,177
2020-07-03;9081,57397891;9117,536880955;9059,7879362;9065,57798453;16093715203,2;167474065004,792
2020-07-04;9069,815385774;9178,139100209;9053,808488932;9127,518466541;12619370983,1944;167429731224,07
2020-07-05;9131,495458412;9137,447368699;8957,560299802;9072,772592194;12978699502,854;166899354329,718
2020-07-06;9077,942345453;9342,540315737;9053,655688422;9342,540315737;16794093511,5092;169604879655,507
2020-07-07;9339,715305852;9363,358154196;9220,037597258;9252,355179756;17246307333,9572;170776445833,589
2020-07-08;9257,371172247;9453,376947211;9241,340229654;9420,350154587;16333234232,4391;172116575807,644
